id,title,description,link,image_link,price,availability,condition,brand,mpn,google_product_category,product_type
lumanare-fulg-roz-craciun-003,Lumanare decorativa fulg de zapada roz-alb Craciun,"Lumanare decorativa din ceara de soia in forma de fulg de zapada, in doua nuante (alb si roz intens). Realizata manual, cu model decupat fin si aspect elegant, ideala pentru decoruri de iarna, cadouri festive sau aranjamente de Craciun.",https://boundlesscollection.ro/p/lumanare-decorativa-fulg-de-zapada-roz-alb-craciun-lumanare.html,https://boundlesscollection.ro/images/craciun/lumanare-fulg-roz.jpg,25.00 RON,in stock,new,Boundless Collection,lumanare-fulg-roz-craciun-003,Home & Garden > Decor > Candles,craciun
lumanare-fulg-rosu-craciun-004,Lumanare decorativa fulg de zapada rosu-alb Craciun,"Lumanare decorativa din ceara de soia in forma de fulg de zapada, bicolora (alb cu accente rosu intens pe laterale). Lucrata manual, cu detalii fine si aspect modern, perfecta pentru decor de iarna, aranjamente festive sau cadouri de Craciun.",https://boundlesscollection.ro/p/lumanare-decorativa-fulg-de-zapada-rosu-alb-craciun-lumanare.html,https://boundlesscollection.ro/images/craciun/lumanare-fulg-rosu.jpg,25.00 RON,in stock,new,Boundless Collection,lumanare-fulg-rosu-craciun-004,Home & Garden > Decor > Candles,craciun
lumanare-fulg-bleu-craciun-005,Lumanare decorativa fulg de zapada bleu-alb Craciun,"Lumanare decorativa din ceara de soia in forma de fulg de zapada, bicolora (alb cu accente bleu pe laterale). Realizata manual, cu detalii geometrice fine si aspect elegant de iarna. Ideala pentru decor festiv, aranjamente de Craciun sau cadou sezonier.",https://boundlesscollection.ro/p/lumanare-decorativa-fulg-de-zapada-bleu-alb-craciun-lumanare.html,https://boundlesscollection.ro/images/craciun/lumanare-fulg-bleu.jpg,25.00 RON,in stock,new,Boundless Collection,lumanare-fulg-bleu-craciun-005,Home & Garden > Decor > Candles,craciun
lumanare-fulg-verde-craciun-006,Lumanare decorativa fulg de zapada verde-alb Craciun,"Lumanare decorativa din ceara de soia in forma de fulg de zapada, bicolora (alb cu accente verde/turcoaz pe laterale). Turnata manual, cu model geometric bine definit si finisaj mat. Perfecta pentru decorul de iarna, aranjamente festive sau cadou de Craciun.",https://boundlesscollection.ro/p/lumanare-decorativa-fulg-de-zapada-verde-alb-craciun-lumanare.html,https://boundlesscollection.ro/images/craciun/lumanare-fulg-verde.jpg,25.00 RON,in stock,new,Boundless Collection,lumanare-fulg-verde-craciun-006,Home & Garden > Decor > Candles,craciun
numar-masa-roz-gold-001,Numar masa nunta elegant roz si auriu,"Numar de masa pentru nunta, realizat intr-un design elegant cu accente roz pastel si detalii aurii. Ideal pentru organizarea meselor intr-un mod stilat si coerent cu restul decorului. Printat pe carton premium, perfect pentru evenimente rafinate.",https://boundlesscollection.ro/p/numar-masa-nunta-elegant-roz-si-auriu-numar-ma.html,https://boundlesscollection.ro/images/numere/numar-masa-roz-gold.jpeg,4.00 RON,in stock,new,Boundless Collection,numar-masa-roz-gold-001,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,numere de masa
numar-masa-floral-grey-001,Numar masa nunta elegant floral gri,"Numar de masa elegant cu design floral gri minimalist, perfect pentru nunti rafinate. Realizat pe carton premium, ideal pentru organizarea meselor si un decor armonios.",https://boundlesscollection.ro/p/numar-masa-nunta-elegant-floral-gri-numar-ma.html,https://boundlesscollection.ro/images/numere/numar-masa-floral-grey.jpeg,4.00 RON,in stock,new,Boundless Collection,numar-masa-floral-grey-001,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,numere de masa
numar-masa-floral-roz-002,Numar masa nunta floral roz elegant,Numar de masa cu design floral delicat in nuante de roz si accente elegante. Perfect pentru nunti romantice si decoruri fine. Personalizabil la cerere.,https://boundlesscollection.ro/p/numar-masa-nunta-floral-roz-elegant-numar-ma.html,https://boundlesscollection.ro/images/numere/numar-masa-floral-roz.jpeg,4.00 RON,in stock,new,Boundless Collection,numar-masa-floral-roz-002,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,numere de masa
numar-masa-traditional-003,Numar masa nunta traditional colorat,"Numar de masa inspirat din motive traditionale romanesti, ideal pentru nunti autentice si evenimente cu tematica populara. Design vesel si unic.",https://boundlesscollection.ro/p/numar-masa-nunta-traditional-colorat-numar-ma.html,https://boundlesscollection.ro/images/numere/numar-masa-traditional.jpeg,4.00 RON,in stock,new,Boundless Collection,numar-masa-traditional-003,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,numere de masa
numar-masa-olive-004,Numar masa nunta verde olive minimalist,Numar de masa elegant cu design minimalist si elemente botanice in nuante de verde olive si auriu. Ideal pentru nunti moderne si naturale.,https://boundlesscollection.ro/p/numar-masa-nunta-verde-olive-minimalist-numar-ma.html,https://boundlesscollection.ro/images/numere/numar-masa-olive.jpeg,4.00 RON,in stock,new,Boundless Collection,numar-masa-olive-004,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,numere de masa
numar-masa-boho-gold-005,Numar masa nunta boho cu accente aurii,"Numar de masa in stil boho cu detalii aurii si elemente florale fine, perfect pentru nunti in aer liber sau decoruri romantice.",https://boundlesscollection.ro/p/numar-masa-nunta-boho-cu-accente-aurii-numar-ma.html,https://boundlesscollection.ro/images/numere/numar-masa-boho-gold.jpeg,4.00 RON,in stock,new,Boundless Collection,numar-masa-boho-gold-005,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,numere de masa
numar-masa-ursulet-roz-001,Numar de masa botez cu ursulet roz personalizat,"Numar de masa pentru botez in nuante roz pastel, cu ilustratie ursulet si balon tip nor. Se personalizeaza cu numele copilului si numarul mesei, fiind ideal pentru organizarea invitatilor si decor unitar. Print pe carton premium, format tip suport/tent, potrivit pentru mese festive.",https://boundlesscollection.ro/p/numar-de-masa-botez-cu-ursulet-roz-personalizat-numar-ma.html,https://boundlesscollection.ro/images/numere/numar-masa-ursulet-roz.jpg,7.00 RON,in stock,new,Boundless Collection,numar-masa-ursulet-roz-001,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations,numere de masa
pahare-miri-personalizate-auriu,Pahare miri personalizate cu nume auriu,"Set de pahare elegante pentru miri, realizate din sticla premium si decorate cu fundita satinata alba si nume personalizate in vinil auriu. Ideale pentru masa mirilor, sedinta foto sau ca amintire speciala de nunta. Personalizarea se face la cerere cu nume si font la alegere.",https://boundlesscollection.ro/p/pahare-miri-personalizate-cu-nume-auriu-pahare-m.html,https://boundlesscollection.ro/images/cani/pahare-miri-auriu.jpeg,50.00 RON,in stock,new,Boundless Collection,pahare-miri-personalizate-auriu,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Glassware,cani personalizate
pahare-nasi-personalizate-auriu,Pahare nasi personalizate cu nume auriu,"Set de pahare elegante pentru nasi, realizate din sticla premium si decorate cu fundita satinata alba si nume personalizate in vinil auriu. Ideale pentru masa nasilor sau ca amintire speciala de nunta. Personalizarea se face la cerere cu nume si font la alegere.",https://boundlesscollection.ro/p/pahare-nasi-personalizate-cu-nume-auriu-pahare-n.html,https://boundlesscollection.ro/images/cani/pahare-nasi-auriu.jpeg,50.00 RON,in stock,new,Boundless Collection,pahare-nasi-personalizate-auriu,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Glassware,cani personalizate
cani-0001,Cana personalizata din sticla cu nume auriu,"Cana eleganta din sticla, personalizata cu nume in vinil auriu. Potrivita pentru nunti, botezuri sau cadouri speciale. Personalizarea se face la cerere cu nume/mesaj si font la alegere.",https://boundlesscollection.ro/p/cana-personalizata-din-sticla-cu-nume-auriu-cani-000.html,https://boundlesscollection.ro/images/cani/cana-perso-02.png,30.00 RON,in stock,new,Boundless Collection,cani-0001,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,cani personalizate
ev-0001,Evantai personalizat inimioara – Botez / Nunta,"Evantai personalizat pentru evenimente, cu forma inimioara si maner din lemn. Se poate personaliza cu nume, data si tematica evenimentului.",https://boundlesscollection.ro/p/evantai-personalizat-inimioara-botez-nunta-ev-0001.html,https://boundlesscollection.ro/images/evantaie/ev-0001.png,6.00 RON,in stock,new,Boundless Collection,ev-0001,Arts & Entertainment > Hobbies & Creative Arts > Party Supplies > Hand Fans,evantaie
tablou-toy-shop-luminos-001,Tablou luminos din carton cu luminite – Toy Shop,"Tablou tip shadow box din carton decupat in straturi, cu luminite LED calde integrate. Realizat manual, ideal pentru decor de iarna sau cadou special.",https://boundlesscollection.ro/p/tablou-luminos-din-carton-cu-luminite-toy-shop-tablou-t.html,https://boundlesscollection.ro/images/tablouri/tablou-toy-shop-1.jpg,100.00 RON,in stock,new,Boundless Collection,tablou-toy-shop-luminos-001,Home & Garden > Decor > Wall Decor > Wall Art,tablouri luminoase
topper-tort-set-its-a-girl-boy-001,Set toppere tort It’s a Girl / It’s a Boy (baby shower / botez),"Set toppere pentru tort realizate din carton printat, cu mesaje It’s a Girl si It’s a Boy, in nuante roz si bleu, cu simbol talpite. Ideal pentru baby shower, botez sau gender reveal. Se poate personaliza la cerere cu nume, data sau cromatica.",https://boundlesscollection.ro/p/set-toppere-tort-its-a-girl-its-a-boy-baby-shower-botez-topper-t.html,https://boundlesscollection.ro/images/toppere/toppere-its-a-girl-boy.jpg,10.00 RON,in stock,new,Boundless Collection,topper-tort-set-its-a-girl-boy-001,Arts & Entertainment > Party & Celebration > Party Supplies > Invitations > Cake Toppers,toppere tort
martisor-floral-aranjament-vas-001,Martisor sub forma de floare din ceara de soia in vas decorativ cu flori uscate,"Martisoare realizate manual din ceara, sub forma de flori delicate, asezate intr-un vas decorativ alb si inconjurat de flori uscate atent alese. Fiecare aranjament este accesorizat cu snur traditional alb-rosu, buburuza decorativa si ciucuri fini, fiind un cadou elegant si simbolic pentru 1 Martie.",https://boundlesscollection.ro/p/martisor-sub-forma-de-floare-din-ceara-de-soia-in-vas-decorativ-cu-flori-uscate-martisor.html,https://boundlesscollection.ro/images/martisor/trandafir-aranjament-1.jpeg,24.99 RON,in stock,new,Boundless Collection,martisor-floral-aranjament-vas-001,Home & Garden > Decor > Candles,martisor
martisor-trandafir-mini-aranjament-001,Martisor floral din ceara mini in vas decorativ cu flori uscate,"Martisor realizat manual din ceara, sub forma de floare delicata, asezata intr-un vas decorativ alb si inconjurat de flori uscate in nuante naturale sau roz. Accesorizat cu snur traditional alb-rosu si buburuza decorativa, acest martisor este o alegere eleganta si simbolica pentru 1 Martie.",https://boundlesscollection.ro/p/martisor-floral-din-ceara-mini-in-vas-decorativ-cu-flori-uscate-martisor.html,https://boundlesscollection.ro/images/martisor/trandafir-mini-aranjament-1.jpeg,14.99 RON,in stock,new,Boundless Collection,martisor-trandafir-mini-aranjament-001,Home & Garden > Decor > Candles,martisor
martisor-aranjament-margareta-lalea-001,Martisor Aranjament Floral din ceara in vas ceramic,"Martisor realizat manual, sub forma de aranjament floral, completat de flori uscate decorative in nuante de roz si natural. Asezat intr-un vas ceramic alb cu design elegant si accesorizat cu snur traditional alb-rosu cu ciucuri, acest martisor este un cadou delicat si vesel pentru 1 Martie.",https://boundlesscollection.ro/p/martisor-aranjament-floral-din-ceara-in-vas-ceramic-martisor.html,https://boundlesscollection.ro/images/martisor/aranjament-margareta-lalea-1.jpeg,79.99 RON,in stock,new,Boundless Collection,martisor-aranjament-margareta-lalea-001,Home & Garden > Decor > Candles,martisor
martisor-aranjament-inima-floral-001,Martisor Aranjament cu Inima si flori din ceara in vas decorativ,"Martisor realizat manual, sub forma de aranjament floral cu flori din ceara in nuante de roz si crem, completat de o inima decorativa centrala. Asezat intr-un vas ceramic alb si accesorizat cu snur traditional alb-rosu cu ciucuri eleganti, acest martisor este un cadou delicat si romantic pentru 1 Martie.",https://boundlesscollection.ro/p/martisor-aranjament-cu-inima-si-flori-din-ceara-in-vas-decorativ-martisor.html,https://boundlesscollection.ro/images/martisor/aranjament-inima-1.jpeg,79.99 RON,in stock,new,Boundless Collection,martisor-aranjament-inima-floral-001,Home & Garden > Decor > Candles,martisor
martisor-aranjament-floral-rotund-001,Martisor Aranjament Floral Rotund cu flori din ceara,"Martisor handmade realizat sub forma de aranjament rotund cu trandafir central din ceara si flori decorative in nuante de roz si crem. Decorat cu flori uscate delicate si snur traditional alb-rosu cu ciucuri, acest martisor poate fi oferit ca simbol al primaverii si al feminitatii.",https://boundlesscollection.ro/p/martisor-aranjament-floral-rotund-cu-flori-din-ceara-martisor.html,https://boundlesscollection.ro/images/martisor/aranjament-rotund-trandafir-1.jpeg,54.99 RON,in stock,new,Boundless Collection,martisor-aranjament-floral-rotund-001,Home & Garden > Decor > Candles,martisor
martisor-buchet-floral-001,Buchet Martisor Premium cu trandafiri din ceara si flori uscate,"Martisor realizat manual sub forma de buchet floral bogat, cu flori din ceara in nuante de roz si alb, completati de flori uscate decorative. Elegant si rafinat, acest buchet este accesorizat cu snur traditional alb-rosu si reprezinta un cadou special pentru 1 Martie.",https://boundlesscollection.ro/p/buchet-martisor-premium-cu-trandafiri-din-ceara-si-flori-uscate-martisor.html,https://boundlesscollection.ro/images/martisor/buchet-premium-floral-1.jpeg,54.99 RON,in stock,new,Boundless Collection,martisor-buchet-floral-001,Home & Garden > Decor > Candles,martisor
martisor-aranjament-premium-flori-soia-001,Martisor Aranjament Premium cu flori din ceara de soia in vas ceramic,"Martisor realizat manual sub forma de aranjament floral premium, cu flori din ceara de soia in nuante de roz si crem, completate de flori uscate decorative atent alese. Asezat intr-un vas ceramic alb texturat si accesorizat cu snur traditional alb-rosu, acest martisor este un cadou elegant si rafinat pentru 1 Martie.",https://boundlesscollection.ro/p/martisor-aranjament-premium-cu-flori-din-ceara-de-soia-in-vas-ceramic-martisor.html,https://boundlesscollection.ro/images/martisor/aranjament-premium-flori-soia-1.jpeg,54.99 RON,in stock,new,Boundless Collection,martisor-aranjament-premium-flori-soia-001,Home & Garden > Decor > Candles,martisor
martisor-lalele-buchet-001,Martisor Buchet de Lalele din ceara,"Martisor realizat manual din ceara, sub forma unui buchet delicat de lalele, legat la baza si plin de detalii fine. Un cadou deosebit de 1 Martie, care aduce farmecul primaverii in orice casa. Ideal pentru doamne, domnisoare, educatoare sau colege.",https://boundlesscollection.ro/p/martisor-buchet-de-lalele-din-ceara-martisor.html,https://boundlesscollection.ro/images/martisor/buchet-lalele.jpeg,55.99 RON,in stock,new,Boundless Collection,martisor-lalele-buchet-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-lalele-buchet-002,Martisor Aranjament Lalele din ceara,"Martisor lucrat manual din ceara, reprezentand un aranjament cu lalele elegante, in nuante de primavara. O alegere rafinata pentru a oferi un martisor special, care poate fi pastrat ca decor sau aprins in momente de liniste.",https://boundlesscollection.ro/p/martisor-aranjament-lalele-din-ceara-martisor.html,https://boundlesscollection.ro/images/martisor/aranjament-lalele.jpeg,35.99 RON,in stock,new,Boundless Collection,martisor-lalele-buchet-002,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-lalea-simpla-003,Martisor Lalea din ceara,"Martisor handmade din ceara, in forma de lalea delicata, simbol al primaverii si al feminitatii. Mic, fin si elegant, este cadoul perfect de 1 Martie pentru colege, prietene sau invatatoare.",https://boundlesscollection.ro/p/martisor-lalea-din-ceara-martisor.html,https://boundlesscollection.ro/images/martisor/lalea-simpla.jpeg,11.99 RON,in stock,new,Boundless Collection,martisor-lalea-simpla-003,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-floare-lotus-004,Martisor Floare tip Lotus din ceara,"Martisor realizat manual din ceara, in forma unei flori cu petale larg deschise, inspirata de eleganta lotusului. Delicat si deosebit, acest martisor aduce un aer rafinat de primavara si poate fi pastrat ca decor sau aprins pentru o atmosfera calda si relaxanta. Un cadou special de 1 Martie pentru femei care iubesc florile si lucrurile fine.",https://boundlesscollection.ro/p/martisor-floare-tip-lotus-din-ceara-martisor.html,https://boundlesscollection.ro/images/martisor/floare-lotus.jpeg,31.99 RON,in stock,new,Boundless Collection,martisor-floare-lotus-004,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-margareta-variat-001,Martisor Margareta handmade – culori diverse,"Martisor realizat manual din ceara de soia, sub forma de margareta, disponibil in modele si culori diferite. Fiecare martisor este ambalat individual cu tematica de primavara, accesorizat cu snur traditional alb-rosu si sticker personalizat. Un cadou simbolic si elegant pentru 1 Martie, potrivit pentru a fi oferit colegelor, prietenelor, educatoarelor sau persoanelor dragi.",https://boundlesscollection.ro/p/martisor-margareta-handmade-culori-diverse-martisor.html,https://boundlesscollection.ro/images/martisor/margareta-colorata-7.jpeg,12.00 RON,in stock,new,Boundless Collection,martisor-margareta-variat-001,Home & Garden > Decor > Decorative Objects,martisor
martisor-margareta-tulle-001,Martisor Margareta in tulle,"Martisor handmade cu margareta alba si centru colorat, ambalata individual in saculet fin din tulle si accesorizata cu snur traditional alb-rosu cu ciucuri decorativi. Un martisor delicat si elegant, ideal pentru 1 Martie, cadouri simbolice de primavara sau atentii pentru doamne si colege.",https://boundlesscollection.ro/p/martisor-margareta-in-tulle-martisor.html,https://boundlesscollection.ro/images/martisor/margareta-tulle.jpeg,10.00 RON,in stock,new,Boundless Collection,martisor-margareta-tulle-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-fluturas-celofan-001,Martisor Fluturas din ceara in ambalaj celofan,"Martisor realizat manual din ceara, sub forma de fluturasi decorativi, ambalati in punga din celofan transparent cu model floral si accesorizati cu snur traditional alb-rosu. Un cadou vesel si delicat de 1 Martie, potrivit pentru doamne, domnisoare sau copii.",https://boundlesscollection.ro/p/martisor-fluturas-din-ceara-in-ambalaj-celofan-martisor.html,https://boundlesscollection.ro/images/martisor/fluturas-celofan.jpeg,10.00 RON,in stock,new,Boundless Collection,martisor-fluturas-celofan-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-bujorel-celofan-001,Martisor Bujorel din ceara in ambalaj celofan,"Martisor realizat manual din ceara, sub forma de bujorel decorativ, ambalat in punga din celofan transparent cu model floral si accesorizat cu snur traditional alb-rosu. Un cadou delicat si vesel de 1 Martie, potrivit pentru doamne, domnisoare sau copii.",https://boundlesscollection.ro/p/martisor-bujorel-din-ceara-in-ambalaj-celofan-martisor.html,https://boundlesscollection.ro/images/martisor/bujorel-celofan.jpeg,8.00 RON,in stock,new,Boundless Collection,martisor-bujorel-celofan-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-margareta-tulle-rotund-001,Martisor Margareta din ceara in vas ceramic,"Martisor realizat manual din ceara, sub forma de margareta in vas de ceramic, ambalat in saculet fin din tulle, accesorizat cu snur traditional alb-rosu. Un cadou delicat si elegant de 1 Martie, potrivit pentru doamne, domnisoare sau colege.",https://boundlesscollection.ro/p/martisor-margareta-din-ceara-in-vas-ceramic-martisor.html,https://boundlesscollection.ro/images/martisor/margareta-tulle-rotund.jpeg,24.99 RON,in stock,new,Boundless Collection,martisor-margareta-tulle-rotund-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-margareta-bat-mixt-001,Martisor Margareta pe bat cu funda culori diverse,"Martisor handmade cu margareta alba din ceara de soia, montata pe bat din lemn si accesorizata cu tulle fin, snur traditional alb-rosu si funda satinata in diverse culori. Un martisor elegant si vesel, ideal pentru 1 Martie, cadouri de primavara pentru doamne, colege sau educatoare.",https://boundlesscollection.ro/p/martisor-margareta-pe-bat-cu-funda-culori-diverse-martisor.html,https://boundlesscollection.ro/images/martisor/margareta-bat.jpeg,14.99 RON,in stock,new,Boundless Collection,martisor-margareta-bat-mixt-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-lalea-bat-001,Martisor lalea pe bat diverse culori,"Martisor handmade din ceara de soia, sub forma de lalea stilizata, montata pe bat din lemn si decorata cu tulle delicat, funda satinata in culori diverse si snur traditional alb-rosu. Un martisor elegant, potrivit pentru 1 Martie si cadouri de primavara cu un aer special.",https://boundlesscollection.ro/p/martisor-lalea-pe-bat-diverse-culori-martisor.html,https://boundlesscollection.ro/images/martisor/lalea-bat.jpeg,14.99 RON,in stock,new,Boundless Collection,martisor-lalea-bat-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-margareta-calba-001,Martisor Margareta in cutie alba,"Martisor realizat manual din ceara de soia, sub forma de margareta, ambalat intr-o cutie alba eleganta cu fereastra si accesorizat cu funda satinata si snur traditional alb-rosu. Culorile si detaliile decorative pot varia. Un cadou delicat si rafinat pentru 1 Martie.",https://boundlesscollection.ro/p/martisor-margareta-in-cutie-alba-martisor.html,https://boundlesscollection.ro/images/martisor/margareta-calba.jpg,15.99 RON,in stock,new,Boundless Collection,martisor-margareta-calba-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-margareta-kraft-001,Martisor Margareta in cutie kraft,"Martisor realizat manual din ceara de soia, sub forma de margareta, ambalat intr-o cutie kraft eleganta cu fereastra si accesorizat cu funda satinata in diverse culori. Un cadou delicat si natural, perfect pentru 1 Martie si pentru a celebra inceputul primaverii.",https://boundlesscollection.ro/p/martisor-margareta-in-cutie-kraft-martisor.html,https://boundlesscollection.ro/images/martisor/margareta-kraft-3.jpg,15.99 RON,in stock,new,Boundless Collection,martisor-margareta-kraft-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-buchet-margareta-kraft-001,Martisor Buchet Margareta Kraft,"Martisor handmade sub forma de buchet mini cu margareta alba, ambalat in con din hartie kraft si decorat cu elemente naturale, buburuza decorativa si snur traditional alb-rosu. Disponibil in mai multe variante de culoare pentru centrul florii. Un cadou de primavara delicat si vesel.",https://boundlesscollection.ro/p/martisor-buchet-margareta-kraft-martisor.html,https://boundlesscollection.ro/images/martisor/margareta-alb-roz-1.JPEG,15.99 RON,in stock,new,Boundless Collection,martisor-buchet-margareta-kraft-001,Arts & Entertainment > Party & Celebration > Favors,martisor
martisor-inima-001,Martisor inima tip buchet,"Martisor handmade in forma de inima, decorat cu flori uscate si elemente naturale delicate, ambalat sub forma de mini buchet si accesorizat cu snur traditional alb-rosu. Un cadou simbolic si elegant de 1 Martie, realizat manual, perfect pentru a celebra primavara.",https://boundlesscollection.ro/p/martisor-inima-tip-buchet-martisor.html,https://boundlesscollection.ro/images/martisor/martisor-inima-flori-uscate.JPEG,14.99 RON,in stock,new,Boundless Collection,martisor-inima-001,Home & Garden > Decor > Decorative Accessories,martisor
buchet-martisor-3-trandafiri-001,Buchet martisor cu 3 trandafiri,"Buchet delicat de martisor realizat manual, cu 3 trandafiri decorativi si flori uscate asortate. Ambalat elegant in hartie pastelata si accesorizat cu panglica satinata. Un cadou simbolic si rafinat pentru 1 Martie sau 8 Martie.",https://boundlesscollection.ro/p/buchet-martisor-cu-3-trandafiri-buchet-m.html,https://boundlesscollection.ro/images/martisor/buchet-3-trandafiri.JPEG,29.99 RON,in stock,new,Boundless Collection,buchet-martisor-3-trandafiri-001,Home & Garden > Decor > Decorative Objects,martisor
martisor-buchet-1-trandafir-soia-001,Buchet martisor cu 1 trandafir din ceara de soia,"Martisor realizat manual sub forma de buchet elegant cu un trandafir din ceara de soia, decorat cu flori uscate si ambalat individual in hartie decorativa. Un cadou delicat si simbolic pentru 1 Martie, ideal pentru a oferi primavara si bucurie.",https://boundlesscollection.ro/p/buchet-martisor-cu-1-trandafir-din-ceara-de-soia-martisor.html,https://boundlesscollection.ro/images/martisor/buchet-1-trandafir.JPEG,14.99 RON,in stock,new,Boundless Collection,martisor-buchet-1-trandafir-soia-001,Home & Garden > Decor > Candles,martisor
martisor-buchet-trandafir-mini-001,Buchet martisor cu trandafir din ceara – MINI,"Buchet martisor realizat manual, cu trandafir din ceara de soia in dimensiune mini, decorat cu flori uscate si ambalat individual in hartie eleganta. Ideal pentru a fi oferit de Martisor, ca simbol al primaverii si al feminitatii.",https://boundlesscollection.ro/p/buchet-martisor-cu-trandafir-din-ceara-mini-martisor.html,https://boundlesscollection.ro/images/martisor/buchet-trandafir-mini.JPEG,11.99 RON,in stock,new,Boundless Collection,martisor-buchet-trandafir-mini-001,Home & Garden > Decor > Candles,martisor
martisor-trandafir-delicat-001,Martisor Trandafir delicat,"Martisor realizat manual sub forma de trandafir delicat din ceara de soia, decorat cu flori uscate si accesoriu buburuza pentru noroc. Ambalat elegant in hartie alba si legat cu snur traditional de martisor. Un cadou fin si simbolic pentru 1 Martie sau 8 Martie.",https://boundlesscollection.ro/p/martisor-trandafir-delicat-martisor.html,https://boundlesscollection.ro/images/martisor/trandafir-delicat.JPEG,14.99 RON,in stock,new,Boundless Collection,martisor-trandafir-delicat-001,Home & Garden > Decor > Decorative Objects,martisor
tablou-parfumat-inima-soia-001,Tablou parfumat personalizat cu inima din ceara de soia,"Tablou decorativ personalizat, realizat manual, cu lumanare in forma de inima din ceara de soia naturala si elemente florale delicate. Ideal pentru cadouri emotionante, aniversari, nunta sau decor elegant pentru casa.",https://boundlesscollection.ro/p/tablou-parfumat-personalizat-cu-inima-din-ceara-de-soia-tablou-p.html,https://boundlesscollection.ro/images/tablouri-parfumate/tablou-inima-soia.png,80.00 RON,in stock,new,Boundless Collection,tablou-parfumat-inima-soia-001,Home & Garden > Decor > Candles,tablouri parfumate
tablou-parfumat-portret-soia-002,Tablou parfumat personalizat cu lumanare din ceara de soia,"Tablou artistic realizat manual, cu ilustratie minimalista si lumanare decorativa din ceara de soia, completat cu flori uscate si detalii fine. Un cadou special, personalizabil, perfect pentru momente cu semnificatie.",https://boundlesscollection.ro/p/tablou-parfumat-personalizat-cu-lumanare-din-ceara-de-soia-tablou-p.html,https://boundlesscollection.ro/images/tablouri-parfumate/tablou-portret-soia.png,60.00 RON,in stock,new,Boundless Collection,tablou-parfumat-portret-soia-002,Home & Garden > Decor > Candles,tablouri parfumate
cutie-dar-nunta-florala-001,Cutie de Dar Nuntă Personalizată - Design Floral Elegant și Accente Aurii,"Cutie de dar pentru nuntă, personalizată cu numele mirilor și data evenimentului. Designul floral elegant cu trandafiri în nuanțe pastel și accente aurii rafinate transformă acest accesoriu într-o piesă centrală a decorului. Este prevăzută cu fantă pentru plicuri, fiind ideală pentru colectarea darului de nuntă și a mesajelor de la invitați. Un accesoriu elegant care completează perfect o tematică romantică sau clasică. Caracteristici: Material: carton | Design: trandafiri acuarelă și detalii aurii | Personalizare: inclusă (nume și dată) | Dimensiune: încăpătoare pentru orice tip de plic | Utilizare: nuntă, botez, recepție",https://boundlesscollection.ro/p/cutie-de-dar-nunta-personalizata-design-floral-elegant-si-accente-aurii-cutie-da.html,https://boundlesscollection.ro/images/cutie-de-dar/cutie-dar-nunta-florala-001.jpeg,80.00 RON,in stock,new,Boundless Collection,cutie-dar-nunta-florala-001,Home & Garden > Decor > Decorative Boxes,cutie de dar
cutie-dar-botez-safari-002,Cutie de Dar Botez Personalizată - Tematică Safari și Animăluțe Junglă,"Cutie de dar pentru botez, personalizată cu numele bebelușului și data evenimentului. Designul prezintă o tematică Safari adorabilă, cu ilustrații acuarelă (leu, girafă, elefant) și vegetație tropicală în nuanțe naturale de verde salvie și crem. Prevăzută cu fantă pentru plicuri, această cutie este atât un accesoriu util pentru colectarea darului, cât și un element de decor spectaculos pentru masa de primire sau candy bar. Caracteristici: Material: carton | Design: Baby Safari / Jungle | Personalizare: Inclusă (nume și dată) | Dimensiune: Încăpătoare pentru plicuri | Stil: Vesel și modern",https://boundlesscollection.ro/p/cutie-de-dar-botez-personalizata-tematica-safari-si-animalute-jungla-cutie-da.html,https://boundlesscollection.ro/images/cutie-de-dar/cutie-dar-botez-safari-002.jpeg,80.00 RON,in stock,new,Boundless Collection,cutie-dar-botez-safari-002,Home & Garden > Decor > Decorative Boxes,cutie de dar
